"설치장소명",설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자
"포천시의회",포천시의회 3층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시의회 2층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시의회 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시의회 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시의회1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천보건소",포천보건소 2층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
"포천보건소",포천보건소 2층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
"군내면사무소",군내면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-10,경기도 포천시 청군로3290번길 16,경기도 포천시 군내면 구읍리195-1,경기도 포천시청,031-538-2301,37.888944,127.217632,2018-08-20
"소흘읍사무소",소흘읍사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 소흘읍 호국로 567,경기도 포천시 소흘읍 송우리 495,경기도 포천시청,031-538-2301,37.823381,127.138663,2018-08-20
"포천동사무소",포천동사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 중앙로119번길 26,경기도 포천시 신읍동 169-2,경기도 포천시청,031-538-2301,37.898218,127.199936,2018-08-20
"가산면사무소",가산면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 가산면 선마로223,경기도 포천시 가산면 마산리 601-1,경기도 포천시청,031-538-2301,37.848403,127.186356,2018-08-20
"가산면사무소",가산면사무소 2층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 가산면 선마로223,경기도 포천시 가산면 마산리 601-1,경기도 포천시청,031-538-2301,37.848403,127.186356,2018-08-20
"관인면사무소",관인면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 관인면 관인로14,경기도 포천시 관인면 탄동리 644-8,경기도 포천시청,031-538-2301,38.157832,127.250439,2018-08-20
"창수면사무소",창수면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 메치골로 178,경기도 포천시 창수면 주원리 249-1,경기도 포천시청,031-538-2301,37.991443,127.189228,2018-08-20
"창수면사무소",창수면사무소 2층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 메치골로 178,경기도 포천시 창수면 주원리 249-1,경기도 포천시청,031-538-2301,37.991443,127.189228,2018-08-20
"선단동사무소",선단동사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 삼육사로2186번길 11,경기도 포천시 선단동 선단동 631,경기도 포천시청,031-538-2301,37.991443,127.189228,2018-08-20
"신북면사무소",신북면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-10,경기도 포천시 호국로 2065,경기도 포천시 신북면 기지리 893-1,경기도 포천시청,031-538-2301,37.933845,127.226471,2018-08-20
"신북면사무소",신북면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-10,경기도 포천시 호국로 2065,경기도 포천시 신북면 기지리 893-1,경기도 포천시청,031-538-2301,37.933845,127.226471,2018-08-20
"영중면사무소",영중면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 영중면 양문로 151,경기도 포천시 영중면 양문리 833-2,경기도 포천시청,031-538-2301,38.005629,127.245302,2018-08-20
"영북면사무소",영북면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 영북면 영북로 166,경기도 포천시 영북면 운천리 340-6,경기도 포천시청,031-538-2301,38.088967,127.275419,2018-08-20
"내촌면사무소",내촌면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 내촌면 내리 368-2,경기도 포천시 내촌면 내리 368-2,경기도 포천시청,031-538-2301,37.786265,127.228684,2018-08-20
"이동면사무소",이동면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 이동면 화동로 2048,경기도 포천시 이동면 장암리 245-3,경기도 포천시청,031-538-2301,38.030634,127.367629,2018-08-20
"화현면사무소",화현면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 화현면 달인동로1길 55,경기도 포천시 화현면 화현리 874-4,경기도 포천시청,031-538-2301,37.900288,127.288128,2018-08-20
"일동면사무소",일동면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 일동면 화동로 1099번길 30,경기도 포천시 일동면 기산리 96-137,경기도 포천시청,031-538-2301,37.961189,127.317272,2018-08-20
"일동면사무소",일동면사무소 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-09,경기도 포천시 일동면 화동로 1099번길 30,경기도 포천시 일동면 기산리 96-137,경기도 포천시청,031-538-2301,37.961189,127.317272,2018-08-20
"여성회관",여성회관 2층,경기도,포천시,서민·복지시설,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 군내면 청성로 112,경기도 포천시 군내면 하성북리 120,경기도 포천시청,031-538-2301,37.8961907,127.232558,2018-08-20
"여성회관",여성회관 3층,경기도,포천시,서민·복지시설,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 군내면 청성로 112,경기도 포천시 군내면 하성북리 120,경기도 포천시청,031-538-2301,37.8961907,127.232558,2018-08-20
"소흘도서관",소흘도서관 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 소흘읍 송우로 101-2,경기도 포천시 소흘읍 송우리 728-7,경기도 포천시청,031-538-2301,37.829605,127.137534,2018-08-20
"소흘도서관",소흘도서관 2층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 소흘읍 송우로 101-2,경기도 포천시 소흘읍 송우리 728-7,경기도 포천시청,031-538-2301,37.829605,127.137534,2018-08-20
"소흘도서관",소흘도서관 3층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 소흘읍 송우로 101-2,경기도 포천시 소흘읍 송우리 728-7,경기도 포천시청,031-538-2301,37.829605,127.137534,2018-08-20
"일동도서관",일동도서관 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 일동면 화동로 1021,경기도 포천시 일동면 기산리 284-3,경기도 포천시청,031-538-2301,37.954879,127.315518,2018-08-20
"일동도서관",일동도서관 2층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 일동면 화동로 1021,경기도 포천시 일동면 기산리 284-3,경기도 포천시청,031-538-2301,37.954879,127.315518,2018-08-20
"영중도서관",영중도서관 1층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 영중면 양문로 151,경기도 포천시 영중면 양문리 833-2,경기도 포천시청,031-538-2301,38.005629,127.245302,2018-08-20
"영중도서관",영중도서관 2층,경기도,포천시,관공서,KT,NESPOT ollleh WiFi,2017-11,경기도 포천시 영중면 양문로 151,경기도 포천시 영중면 양문리 833-2,경기도 포천시청,031-538-2301,38.005629,127.245302,2018-08-20
"포천시청",포천시청(제3별관)3F산림녹지과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제3별관)2F재난관리과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제3별관)1F문화관광과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제2별관)3F기획예산과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제2별관)2F미래도시사업소_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제1별관)3F환경관리과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제1별관)3F사무실_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제1별관)2F지역경제과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제1별관)2F주민생활지원과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제1별관)1F주민생활지원과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(제1별관)1F농협출장소_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(재난상황실)2F회의실_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시청(의회청사)3F통신실_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시청(의회청사)3F복도_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시청(의회청사)2F휴게실_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시청(의회청사)2F복도_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시청(의회청사)1F사무실천정_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시의회",포천시청(의회청사)1F사무실벽면_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(본관)3F복도_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(본관)3F대강당_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(본관)2F시장회의실_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(본관)2F브리핑룸_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(본관)2F복도_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"포천시청",포천시청(본관)1F민원과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"일동도서관",포천시립일동도서관 2F 종합열람실,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 일동면 화동로 1021,경기도 포천시 일동면 기산리 284-3,경기도 포천시청,031-538-2301,37.954879,127.315518,2018-08-20
"일동도서관",포천시립일동도서관 2F 열람실,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 일동면 화동로 1021,경기도 포천시 일동면 기산리 284-3,경기도 포천시청,031-538-2301,37.954879,127.315518,2018-08-20
"일동도서관",포천시립일동도서관 1F 열람실,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 일동면 화동로 1021,경기도 포천시 일동면 기산리 284-3,경기도 포천시청,031-538-2301,37.954879,127.315518,2018-08-20
"일동도서관",포천시립일동도서관 1F 세미나실,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 일동면 화동로 1021,경기도 포천시 일동면 기산리 284-3,경기도 포천시청,031-538-2301,37.954879,127.315518,2018-08-20
"도립중앙도서관",경기도립중앙도서관 포천분관 2F 열람실_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시 중앙로 92-6,경기도 포천시 신읍동 107-11,경기도 포천시청,031-538-2301,37.899514,127.187286,2018-08-20
"포천시외버스터미널",포천시외버스터미널(신읍동) 매표소앞_D,경기도,포천시,교통시설,SKT,Public WiFi free,2017-11,경기도 포천시 중앙로 126-7,경기도 포천시 신읍동 42-11,경기도 포천시청,031-538-2301,37.897343,127.203707,2018-08-20
"중앙도서관",포천시립도서관(신북면) 2F 사무실_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 신북면 중앙로207번길 26,경기도 포천시 신북면 가채리 770,경기도 포천시청,031-538-2301,37.905611,127.206784,2018-08-20
"중앙도서관",포천시립도서관(신북면) 2F 평생학습실_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 신북면 중앙로207번길 26,경기도 포천시 신북면 가채리 770,경기도 포천시청,031-538-2301,37.905611,127.206784,2018-08-20
"포천시청",포천시청(제2별관)1F회계과_D,경기도,포천시,관공서,SKT,T wifi zone,2017-11,경기도 포천시  중앙로 87,경기도 포천시 신읍동 58-2,경기도 포천시청,031-538-2301,37.894599,127.200179,2018-08-20
"청소년교육문화센터",포천청소년교육문화센터(소흘읍) 3F EV앞_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 소흘읍 호국로523번길 59-56,경기도 포천시 소흘읍 이동교리 193-1,경기도 포천시청,031-538-2301,37.821641,127.128813,2018-08-20
"청소년교육문화센터",포천청소년교육문화센터(소흘읍) 2F EV앞_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 소흘읍 호국로523번길 59-56,경기도 포천시 소흘읍이동교리193-1,경기도 포천시청,031-538-2301,37.821641,127.128813,2018-08-20
"청소년교육문화센터",포천청소년교육문화센터(소흘읍) 1F EV앞_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 소흘읍 호국로523번길 59-56,경기도 포천시 소흘읍이동교리193-1,경기도 포천시청,031-538-2301,37.821641,127.128813,2018-08-20
"청소년교육문화센터",포천청소년교육문화센터(소흘읍) 1F 당구대_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 소흘읍 호국로523번길 59-56,경기도 포천시 소흘읍이동교리193-1,경기도 포천시청,031-538-2301,37.821641,127.128813,2018-08-20
"보건소",포천시보건소(신읍동) 3F 사무실앞_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
"보건소",포천시보건소(신읍동) 2F 건강사업과사무실_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
"보건소",포천시보건소(신읍동) 2F 위생행정팀팀앞_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
"보건소",포천시보건소(신읍동) 2F 대회의실앞_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
"보건소",포천시보건소(신읍동) 1F 진단검사의학실앞_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
"보건소",포천시보건소(신읍동) 1F 중앙로비_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
"보건소",포천시보건소(신읍동) 1F 건강증진실앞_D,경기도,포천시,관공서,SKT,Public WiFi free,2017-11,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,경기도 포천시청,031-538-2301,37.900773,127.201127,2018-08-20
